horizon,channel_set,model,train_seconds,feature_seconds,predict_seconds,total_seconds,n_features,val_threshold,val_n,val_n_positive,val_n_negative,val_auroc,val_auprc,val_brier,val_accuracy,val_balanced_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_tp,val_tn,val_fp,val_fn,test_n,test_n_positive,test_n_negative,test_threshold,test_auroc,test_auprc,test_brier,test_accuracy,test_balanced_accuracy,test_precision,test_recall_sensitivity,test_specificity,test_f1,test_tp,test_tn,test_fp,test_fn
6,values_masks,MLP_tabular,0.434,0.007,0.002,0.459,140,0.28032243251800537,276,170,106,0.6516093229744729,0.7385305800768569,0.22599275489489024,0.6413043478260869,0.5401220865704772,0.6360153256704981,0.9764705882352941,0.10377358490566038,0.7703016241299304,166,11,95,4,276,170,106,0.28032243251800537,0.7155937846836847,0.7980908665352604,0.20842653790774296,0.6340579710144928,0.5342397336293008,0.6332046332046332,0.9647058823529412,0.10377358490566038,0.7645687645687645,164,11,95,6
6,values_masks,LogReg_L2_balanced,0.05,0.007,0.002,0.074,140,0.16103026385444488,276,170,106,0.6384017758046613,0.7139020267647621,0.24175702920254044,0.6268115942028986,0.5159267480577137,0.6236162361623616,0.9941176470588236,0.03773584905660377,0.7664399092970522,169,4,102,1,276,170,106,0.16103026385444488,0.6789678135405106,0.7751618142642499,0.22694939014997711,0.6340579710144928,0.5253607103218646,0.6282527881040892,0.9941176470588236,0.05660377358490566,0.7699316628701595,169,6,100,1
6,values_masks,Dummy_StratifiedFloor,0.0,0.007,0.001,0.025,140,0.0,276,170,106,0.4704217536071033,0.6024735694850708,0.5036231884057971,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0,276,170,106,0.0,0.478079911209767,0.6058598914702564,0.4963768115942029,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0
12,full,HistGradBoost,0.547,0.023,0.003,0.59,360,0.2093189959884544,276,170,106,0.7652608213096559,0.8299098378329731,0.1912692232435698,0.6739130434782609,0.5825749167591565,0.6587301587301587,0.9764705882352941,0.18867924528301888,0.7867298578199052,166,20,86,4,276,170,106,0.2093189959884544,0.7671476137624861,0.8537236236639281,0.19504841315771476,0.6702898550724637,0.5831853496115428,0.659919028340081,0.9588235294117647,0.20754716981132076,0.7817745803357314,163,22,84,7
12,full,MLP_tabular,0.483,0.011,0.003,0.514,360,0.3488909900188446,276,170,106,0.7211431742508324,0.7977605295183132,0.20826476115479392,0.6992753623188406,0.6333518312985571,0.6933333333333334,0.9176470588235294,0.3490566037735849,0.789873417721519,156,37,69,14,276,170,106,0.3488909900188446,0.7690344062153163,0.8466725670974242,0.18952263109736087,0.7065217391304348,0.6410099889012209,0.6977777777777778,0.9235294117647059,0.3584905660377358,0.7949367088607595,157,38,68,13
12,full,RandomForest_balanced,1.243,0.011,0.157,1.455,360,0.3325,276,170,106,0.7549944506104329,0.830463990723965,0.19249071557971015,0.6811594202898551,0.5902330743618202,0.6626984126984127,0.9823529411764705,0.19811320754716982,0.7914691943127962,167,21,85,3,276,170,106,0.3325,0.7574639289678134,0.8355350500058814,0.19285133605072463,0.6594202898550725,0.574361820199778,0.6557377049180327,0.9411764705882353,0.20754716981132076,0.7729468599033816,160,22,84,10
12,full,ExtraTrees_balanced,0.807,0.026,0.155,1.032,360,0.415,276,170,106,0.7447280799112097,0.8176306927661762,0.19763947010869568,0.6956521739130435,0.6268590455049945,0.6885964912280702,0.9235294117647059,0.330188679245283,0.7889447236180904,157,35,71,13,276,170,106,0.415,0.7517480577136515,0.8284173669215005,0.19217873641304348,0.6739130434782609,0.6145394006659267,0.6851851851851852,0.8705882352941177,0.3584905660377358,0.7668393782383419,148,38,68,22
12,full,LogReg_L2_balanced,0.091,0.011,0.002,0.121,360,0.20829702997097832,276,170,106,0.7064372918978914,0.7769342626450779,0.22395716722530218,0.6920289855072463,0.6168146503884573,0.6808510638297872,0.9411764705882353,0.29245283018867924,0.7901234567901234,160,31,75,10,276,170,106,0.20829702997097832,0.732408435072142,0.8109168945173655,0.21429111569474085,0.677536231884058,0.6086015538290788,0.6784140969162996,0.9058823529411765,0.3113207547169811,0.7758186397984886,154,33,73,16
12,full,Dummy_StratifiedFloor,0.0,0.011,0.001,0.029,360,0.0,276,170,106,0.4704217536071033,0.6024735694850708,0.5036231884057971,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0,276,170,106,0.0,0.478079911209767,0.6058598914702564,0.4963768115942029,0.6159420289855072,0.5,0.6159420289855072,1.0,0.0,0.7623318385650224,170,0,106,0
12,values,ExtraTrees_balanced,0.696,0.015,0.164,0.892,100,0.345,276,170,106,0.7322142064372918,0.8227535542251552,0.20037624547101449,0.6594202898550725,0.558379578246393,0.6450381679389313,0.9941176470588236,0.12264150943396226,0.7824074074074074,169,13,93,1,276,170,106,0.345,0.7255826859045504,0.8179402399390087,0.20231811594202898,0.6594202898550725,0.5637069922308546,0.6484375,0.9764705882352941,0.1509433962264151,0.7793427230046949,166,16,90,4
